businessUnitId,displayName,identifyingName,profileUrl,trustScore,stars,numberOfReviews,isRecommendedInCategories,location_address,location_city,location_zipCode,location_country,contact_website,contact_email,contact_phone,categories,logoUrl
600af479076d000001296f31,"AirDeck, Inc.",airdeck.co,https://www.trustpilot.com/review/airdeck.co,4.4,4.5,25,False,"821 E. Washington Avenue, Suite 200",Madison,53703,United States,http://airdeck.co,sales@airdeck.co,(608) 490-2184,Software Company,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/600af479076d000001296f31/198x149.png
6171584113fc496259ad8b06,Free Online OCR,ocr.best,https://www.trustpilot.com/review/ocr.best,4.4,4.5,25,False,,,,United States,https://ocr.best,,,Software Vendor|Software Company,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/6171584113fc496259ad8b06/198x149.png
699cb78cbda6d8a0b0a53d87,PressMeGPT,pressmegpt.com,https://www.trustpilot.com/review/pressmegpt.com,4.4,4.5,24,False,,Tampa,,United States,https://pressmegpt.com,support@pressmegpt.com,,Software Company|Web designer|Internet Marketing Service|Website Designer,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/699cb78cbda6d8a0b0a53d87/198x149.png
6471e8d6ce3cb7e54801b9ed,WEBDIGIKEY,webdigikey.com,https://www.trustpilot.com/review/webdigikey.com,4.4,4.5,24,False,"300-398 E Broadway St, , NM USA",Silver City, 88061,United States,https://webdigikey.com,Businesswebdigistore@gmail.com,,Software Company,//s3-eu-west-1.amazonaws.com/tpd/screenshots/6471e8d6ce3cb7e54801b9ed/198x149.png
651e34f016fd91631964cc87,The Secure Mart,thesecuremart.com,https://www.trustpilot.com/review/thesecuremart.com,4.4,4.5,23,False,30 N Gould St,Sheridan,82801,United States,https://thesecuremart.com,hello@thesecuremart.com,(888) 298-7812,Computer Software Store,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/651e34f016fd91631964cc87/198x149.png
5c667a0e897e0b000196c36f,Trafficbotpro,www.trafficbotpro.com,https://www.trustpilot.com/review/www.trafficbotpro.com,4.4,4.5,23,False,,,,United States,https://www.trafficbotpro.com,,,Internet Marketing Service|Web designer|Software Company,//s3-eu-west-1.amazonaws.com/tpd/screenshots/5c667a0e897e0b000196c36f/198x149.png
65e495e06f8f1610acf3eb0a,Push Button Trading,pushbuttontrading.co,https://www.trustpilot.com/review/pushbuttontrading.co,4.4,4.5,23,False,"1113 Murfreesboro Rd, Ste 106 #179",Franklin,37064,United States,https://pushbuttontrading.co,hello@pushbuttontrading.co,(615) 819-5215 ,Education Center|Software Company,//s3-eu-west-1.amazonaws.com/tpd/screenshots/65e495e06f8f1610acf3eb0a/198x149.png
68219538b16be873d3c1d78c,Polotno,polotno.com,https://www.trustpilot.com/review/polotno.com,4.4,4.5,23,False,,,,United States,https://polotno.com,,,Software Company|Graphic Designer|Video Editing Service|Software Vendor|Web designer,//s3-eu-west-1.amazonaws.com/tpd/screenshots/68219538b16be873d3c1d78c/198x149.png
683e4d9f880425d0ca0204cc,AutoNotes AI,autonotes.ai,https://www.trustpilot.com/review/autonotes.ai,4.4,4.5,23,False,,,,United States,https://autonotes.ai,info@autonotes.ai,,Mental Health Service|Software Company,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/683e4d9f880425d0ca0204cc/198x149.png
5babd8665511760001f42979,ChristianSteven Software,go.christiansteven.com,https://www.trustpilot.com/review/go.christiansteven.com,4.4,4.5,23,False,11020 David Taylor Drive Ste 300,Charlotte,28262,United States,https://go.christiansteven.com,info@christiansteven.com,+1 888-781-8966,Software Company|Computer Accessories Store,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5babd8665511760001f42979/198x149.png
511826f3000064000522316e,Unlock My Talk,www.unlockmytalk.com,https://www.trustpilot.com/review/www.unlockmytalk.com,4.4,4.5,22,False,,,,United States,https://www.unlockmytalk.com,,,Internet Service Provider|Cell Phone Recycling and Unlocking Service,//s3-eu-west-1.amazonaws.com/tpd/screenshots/511826f3000064000522316e/198x149.png
609bda829af6c30001dd6c7f,LeMi Apps,lemiapps.com,https://www.trustpilot.com/review/lemiapps.com,4.4,4.5,22,False,,,,United States,https://www.lemiapps.com,lemiapps@gmail.com,,Computer Software Store|Automation Company|Auto Market,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/609bda829af6c30001dd6c7f/198x149.png
60b698585ff2f40001d1d3a2,Agora Trading,agoratrading.io,https://www.trustpilot.com/review/agoratrading.io,4.4,4.5,22,False,1603 Capitol Ave. Suite 310 A469,Cheyenne,82001,United States,https://agoratrading.io,Support@agoraalgo.com,4132337866,Software Company,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/60b698585ff2f40001d1d3a2/198x149.png
606ebca3cd21ba00013590a6,Rent My Equipment,rentmyequipment.com,https://www.trustpilot.com/review/rentmyequipment.com,4.4,4.5,22,False,,,,United States,https://www.rentmyequipment.com,sales@rentmyequipment.com,423-250-5319,Equipment Rental Agency|Tool Rental Service|Software Company,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/606ebca3cd21ba00013590a6/198x149.png
46df2354000064000501354b,.tk,www.dot.tk,https://www.trustpilot.com/review/www.dot.tk,4.4,4.5,21,False,,,,United States,https://www.dot.tk,,,Web Hosting Company|DNS Provider|Internet Service Provider,//s3-eu-west-1.amazonaws.com/tpd/screenshots/46df2354000064000501354b/198x149.png
5cb5d582fe9c96000142428d,Squid Proxies,squidproxies.com,https://www.trustpilot.com/review/squidproxies.com,4.4,4.5,21,False,,,,United States,https://www.squidproxies.com/,support@squidproxies.com,,Software Company|Business to Business Service|Internet Service Provider|Business and IT Consulting Agency|Computer Security Service,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5cb5d582fe9c96000142428d/198x149.png
5e74fa2ffb50ff00015c9917,LunarTech.io ️,lunartech.io,https://www.trustpilot.com/review/lunartech.io,4.4,4.5,21,False,,,,United States,https://lunartech.io,,,Web Hosting Company,
66c9d58efee7b0c8732d3949,Barclays Web Crafters,barclayswebcrafters.com,https://www.trustpilot.com/review/barclayswebcrafters.com,4.4,4.5,21,False,,,,United States,https://barclayswebcrafters.com,,,Software Company,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/66c9d58efee7b0c8732d3949/198x149.png
67acd567d88afca670dd69d8,Byteware Studios,bytewarestudios.com,https://www.trustpilot.com/review/bytewarestudios.com,4.4,4.5,21,False,34 N Franklin Ave,Pinedale,82941,United States,https://bytewarestudios.com,info@bytewarestudios.com,(307) 438-9286,Software Company,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/67acd567d88afca670dd69d8/198x149.png
589238210000ff00059be7aa,BuySellAds,buysellads.com,https://www.trustpilot.com/review/buysellads.com,4.4,4.5,21,False,,,,United States,https://buysellads.com,,,Software Company,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/589238210000ff00059be7aa/198x149.png
688a61c55c00453a2c1794b6,Sparkle.io,sparkle.io,https://www.trustpilot.com/review/sparkle.io,4.4,4.5,21,False,"Sparkle Technologies LLC, 1309 Coffeen Ave STE 1200,",Sheridan,82801,United States,https://sparkle.io,success@sparkle.io,,Software Company,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/688a61c55c00453a2c1794b6/198x149.png
68ee4fc8aad66395e8899125,Peppermint for Testers,runpeppermint.com,https://www.trustpilot.com/review/runpeppermint.com,4.4,4.5,20,False,,,,United States,https://tester.runpeppermint.com,info@runpeppermint.com,,Software Company,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/68ee4fc8aad66395e8899125/198x149.png
68712726c258ef1403923956,TradeSgnl,tradesgnl.com,https://www.trustpilot.com/review/tradesgnl.com,4.4,4.5,20,False,,,,United States,https://www.tradesgnl.com,Support@tradesgnl.com,,Software Company,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/68712726c258ef1403923956/198x149.png
6081cd1ae60bfc0001079e70,RSH Web Services ,rshweb.com,https://www.trustpilot.com/review/rshweb.com,4.4,4.5,20,False,,,,United States,https://rshweb.com,,,Web Hosting Company,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/6081cd1ae60bfc0001079e70/198x149.png
610c36bfe781b6001d5356d3,Lightning MD | #1 Easiest Medical Billing Platform,lightningmd.com,https://www.trustpilot.com/review/lightningmd.com,4.4,4.5,20,False,77564 Country Club Drive Ste 219,Palm Desert,92211,United States,https://lightningmd.com,support@lightningmd.com,,Medical Billing Service|Software Company,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/610c36bfe781b6001d5356d3/198x149.png
6148eb1c79fad8001dc63af3,Apphack,apphack.eu,https://www.trustpilot.com/review/apphack.eu,4.4,4.5,20,False,,,,United States,https://apphack.eu,,,Software Company,//s3-eu-west-1.amazonaws.com/tpd/screenshots/6148eb1c79fad8001dc63af3/198x149.png
649113d40706854f5c2f1922,TickTick,ticktick.com,https://www.trustpilot.com/review/ticktick.com,4.4,4.5,19,False,,,,United States,https://ticktick.com,,,Web Collaboration Platform|Software Company|Software Vendor,//s3-eu-west-1.amazonaws.com/tpd/screenshots/649113d40706854f5c2f1922/198x149.png
65a0f1dfd9c0d0084b1b8178,HT Visions,htvisions.com,https://www.trustpilot.com/review/htvisions.com,4.4,4.5,19,False,7202 Bordace Ct,Spring,77379,United States,https://htvisions.com,support@htvisions.com,+1(713)-424-6484,Software Company,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/65a0f1dfd9c0d0084b1b8178/198x149.png
6920aa1352ba9172aced1b0d,Ryze AI,get-ryze.ai,https://www.trustpilot.com/review/get-ryze.ai,4.4,4.5,19,False,"415 Mission St, San Francisco, CA 94105, United States",San Francisco,94105,United States,https://get-ryze.ai,hello@get-ryze.ai,+16314805598,Software Company,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/6920aa1352ba9172aced1b0d/198x149.png
6228241398497a49469b820d,Nexus Hosting,www.nexussociety.net,https://www.trustpilot.com/review/www.nexussociety.net,4.4,4.5,19,False,,,,United States,http://www.nexussociety.net,support@nexussociety.net,,Software Company|Internet Shop|Gaming service Provider,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/6228241398497a49469b820d/198x149.png
5d99d82025ced900011acf54,Mwhoster,mwhoster.com,https://www.trustpilot.com/review/mwhoster.com,4.4,4.5,19,False,,,,United States,http://mwhoster.com,,,Web Hosting Company,
676152ea88bd05761070c853,Red Star Technologies,redstartechs.com,https://www.trustpilot.com/review/redstartechs.com,4.4,4.5,19,False,7901 4th St N STE 300,"St. Petersburg, FL",33702,United States,https://redstartechs.com,sales@redstartechs.com,5408363748,Software Company,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/676152ea88bd05761070c853/198x149.png
5eb42ce77a9f470001e688ac,Dropshippingbrands,dropshippingbrands.com,https://www.trustpilot.com/review/dropshippingbrands.com,4.4,4.5,19,False,Bicentennial Cir 200,Sacramento,95826,United States,http://dropshippingbrands.com,,,Internet Service Provider,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5eb42ce77a9f470001e688ac/198x149.png
63cf9c90c5043f00ff35a019,"Hostingli, Inc.",hostingli.com,https://www.trustpilot.com/review/hostingli.com,4.4,4.5,19,False,"651N, Broad St",Middletown,19709,United States,https://hostingli.com,info@hostingli.com,,Web Hosting Company,
66c22c3f2281d804ef70a57b,Retriv,retriv.market,https://www.trustpilot.com/review/retriv.market,4.4,4.5,19,False,,,,United States,https://retriv.market,,,Gaming service Provider|Internet Shop|Video Game Store|Game Store,//s3-eu-west-1.amazonaws.com/tpd/screenshots/66c22c3f2281d804ef70a57b/198x149.png
6588452fad38286f8272aa0c,"TrixNodes, Hosting",billing.trixnodes.com,https://www.trustpilot.com/review/billing.trixnodes.com,4.4,4.5,18,False,,,,United States,https://billing.trixnodes.com/,soporte.trixnodes@gmail.com,+34 638 10 42 76,Cloud Storage Service|Web Hosting Company|Gaming service Provider|Cloud Computing Service,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/6588452fad38286f8272aa0c/198x149.png
674690cf7a770a6694f91f38,Redirhub,redirhub.com,https://www.trustpilot.com/review/redirhub.com,4.4,4.5,18,False,,,,United States,https://redirhub.com,success@redirhub.com,,SEO Service|Software Company|Internet Marketing Service|DNS Provider,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/674690cf7a770a6694f91f38/198x149.png
6963c47aeecb870ec1e91e65,Pitasks,pitasks.com,https://www.trustpilot.com/review/pitasks.com,4.4,4.5,18,False,,,,United States,https://pitasks.com,,,Internet Marketing Service|Advertising Agency|Affiliate Marketing Service|Software Company|Employment Agency,//s3-eu-west-1.amazonaws.com/tpd/screenshots/6963c47aeecb870ec1e91e65/198x149.png
68ecb2a4aad66395e8897bc3,Rallies AI,rallies.ai,https://www.trustpilot.com/review/rallies.ai,4.4,4.5,18,False,,,,United States,https://rallies.ai,support@rallies.ai,,Financial Planner|Software Company|Investment Service,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/68ecb2a4aad66395e8897bc3/198x149.png
5b19a324d3737d0001df46ce,Asset Panda,assetpanda.com,https://www.trustpilot.com/review/assetpanda.com,4.4,4.5,18,False,"3001 Dallas Parkway, Suite 580",Frisco,75034,United States,https://www.assetpanda.com/?utm_medium=partner&utm_source=trustpilot,info@assetpanda.com,855-898-6058,Computer Accessories Store|Software Company,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5b19a324d3737d0001df46ce/198x149.png
5dd3b2b392d6d300010d280a,Icreativez,icreativez.com,https://www.trustpilot.com/review/icreativez.com,4.4,4.5,18,False,,,,United States,https://icreativez.com,,,Software Company|SEO Service|Web designer|Website Designer,//s3-eu-west-1.amazonaws.com/tpd/screenshots/5dd3b2b392d6d300010d280a/198x149.png
63fd07076295ff0e0a72647c,Hopp – Link-in-Bio | Hopp by Wix ,hopp.co,https://www.trustpilot.com/review/hopp.co,4.4,4.5,18,False,,,,United States,https://hopp.co,Hello@Hopp.co,,Software Company,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/63fd07076295ff0e0a72647c/198x149.png
68842192bf3047186ff308c8,Elemental Nodes,elementalnodes.net,https://www.trustpilot.com/review/elementalnodes.net,4.4,4.5,18,False,,,,United States,https://elementalnodes.net,support@elementalnodes.net,,Web Hosting Company,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/68842192bf3047186ff308c8/198x149.png
61372f63c2dad9001d079da3,GeekGamingCave,ggcave.com,https://www.trustpilot.com/review/ggcave.com,4.4,4.5,17,False,"Unit 5, Gravelly Industrial Park",Birmingham,B24 8HZ,United States,http://ggcave.com,support@ggcave.com,,Internet Shop,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/61372f63c2dad9001d079da3/198x149.png
60b4dd597ac8d200017bfb1c,InvestorFuse,www.investorfuse.com,https://www.trustpilot.com/review/www.investorfuse.com,4.4,4.5,17,False,950 SE Oak Ave,Roseburg,97470,United States,http://www.investorfuse.com,answers@investorfuse.com,(410) 807-3138,Software Vendor|Business to Business Service|CRM Provider,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/60b4dd597ac8d200017bfb1c/198x149.png
5ddbf819f80e560001198d07,CM First Group,cmfirstgroup.com,https://www.trustpilot.com/review/cmfirstgroup.com,4.4,4.5,17,False,"7000 N Mopac Expy, Suite 200",Austin,78731,United States,https://cmfirstgroup.com,info@cmfirstgroup.com,,Software Vendor|Business and IT Consulting Agency,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5ddbf819f80e560001198d07/198x149.png
6598372c4e949ffadb6ce6d4,Egodget,egodget.com,https://www.trustpilot.com/review/egodget.com,4.4,4.5,17,False,"15442 VENTURA BLVD., STE 201-033",SHERMAN OAKS,91403,United States,https://egodget.com,contact@egodget.com,+12012773220,Software Vendor|Computer Software Store,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/6598372c4e949ffadb6ce6d4/198x149.png
59af14480000ff0005aa7ed7,Summit Digital Marketing,summitdigitalmarketing.com,https://www.trustpilot.com/review/summitdigitalmarketing.com,4.4,4.5,17,False,6400 S. Fiddlers Green Circle Suite 300,Denver,80111,United States,https://summitdigitalmarketing.com,sales@summitdigitalmarketing.com,(719) 419-6688,Media Company|Search Engine Company,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/59af14480000ff0005aa7ed7/198x149.png
578927930000ff0005925f1b,Applied Innovations - AppliedI,appliedi.net,https://www.trustpilot.com/review/appliedi.net,4.4,4.5,17,False,1001 Yamato Road,Boca Raton,33431,United States,http://appliedi.net,sales@appliedi.net,561.981.8196,Web Hosting Company|Business to Business Service,//s3-eu-west-1.amazonaws.com/tpd/screenshots/578927930000ff0005925f1b/198x149.png
6297828767f7ac096850c316,RunHost,runhost.com,https://www.trustpilot.com/review/runhost.com,4.4,4.5,17,False,"Suite #1-80, 39 Ludgate Hill",London,EC4M 7JN,United States,https://runhost.com,hello@runhost.com,,Web Hosting Company,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/6297828767f7ac096850c316/198x149.png
68d4725ba5e773033d7296e5,ccLeaf,ccleaf.com,https://www.trustpilot.com/review/ccleaf.com,4.4,4.5,17,False,,,,United States,https://ccleaf.com,,,Media Company|Software Company|Animation Studio|Graphic Designer,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/68d4725ba5e773033d7296e5/198x149.png
59cc2a900000ff0005ac38cc,Surpass Hosting,surpasshosting.com,https://www.trustpilot.com/review/surpasshosting.com,4.4,4.5,17,False,Challenger Tech Court 2603,Orlando,32826,United States,https://surpasshosting.com,,,Email Service Provider|Web Hosting Company,//s3-eu-west-1.amazonaws.com/tpd/screenshots/59cc2a900000ff0005ac38cc/198x149.png
6a1d7f413d4303165a62f8f2,Servicedesk Simulator,servicedesk-simulator.com,https://www.trustpilot.com/review/servicedesk-simulator.com,4.4,4.5,17,False,,,,United States,https://servicedesk-simulator.com,support@servicedesk-simulator.com,,Learning Center|Software Training Institute|Software Company,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/6a1d7f413d4303165a62f8f2/198x149.png
5191636400006400052bbea7,HostingSource,www.hostingsource.com,https://www.trustpilot.com/review/www.hostingsource.com,4.4,4.5,16,False,,,,United States,https://www.hostingsource.com,,,Email Service Provider|Web Hosting Company|DNS Provider,//s3-eu-west-1.amazonaws.com/tpd/screenshots/5191636400006400052bbea7/198x149.png
69a10b449ae17628fd320dc7,TradeDupe,tradedupe.com,https://www.trustpilot.com/review/tradedupe.com,4.4,4.5,16,False,,,,United States,https://tradedupe.com,team@tradedupe.com,,Software Company,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/69a10b449ae17628fd320dc7/198x149.png
5f0733321a30c40001637f01,Owned-Networks,owned-networks.net,https://www.trustpilot.com/review/owned-networks.net,4.4,4.5,16,False,,,,United States,https://owned-networks.net,,,Telephone Company|Web Hosting Company|VPN Service|Email Service Provider|Process Server,
67b37b2dc7134948395024a5,Designer Symmetry LLC,designersymmetryllc.com,https://www.trustpilot.com/review/designersymmetryllc.com,4.4,4.5,16,False,502 N Main Street #285 ,Weatherford,76086,United States,https://designersymmetryllc.com,info@designersymmetryllc.com,(650) 540-3914,Web Hosting Company|Website Designer|SEO Service|Social Media Agency|Graphic Designer|Design Agency,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/67b37b2dc7134948395024a5/198x149.png
62bc0e0250cab501883476d0,DoremiZone,doremizone.net,https://www.trustpilot.com/review/doremizone.net,4.4,4.5,16,False,,,,United States,https://doremizone.org,support@doremizone.org,,Software Vendor|Software Company,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/62bc0e0250cab501883476d0/198x149.png
683f48030d1dfb766b14858b,Pixel App Labs,pixelapplabs.com,https://www.trustpilot.com/review/pixelapplabs.com,4.4,4.5,16,False,"13100 W Bellfort Avenue, Apt 434",Houston,77099,United States,https://pixelapplabs.com,info@pixelapplabs.com,(404) 900-0653,Software Company,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/683f48030d1dfb766b14858b/198x149.png
67b4a6665186fc26ff282a4e,MinutesGenerator,minutesgenerator.com,https://www.trustpilot.com/review/minutesgenerator.com,4.4,4.5,16,False,,,,United States,https://minutesgenerator.com,max@minutesgenerator.com,4254423410,Conference and Meeting Room Service|Transcription Service|Audio Transcription Service|Software Company,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/67b4a6665186fc26ff282a4e/198x149.png
66580ac7f278f22f2d46f275,SIFTR Sales,siftrsales.com,https://www.trustpilot.com/review/siftrsales.com,4.4,4.5,16,False,2510 Sunset Rd,Las Vegas,89120,United States,https://SiftrSales.com,,,Marketing Consultant|Automation Company|Advertising Agency|Software Company|CRM Provider|Online Marketing Agency,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/66580ac7f278f22f2d46f275/198x149.png
68d189cf0cc45584c3911ee9,Fixtops,fixtops.com,https://www.trustpilot.com/review/fixtops.com,4.4,4.5,16,False,1980 Springfield Avenue ,Maplewood,07040,United States,https://fixtops.com,,8005764846,Electronics Repair Shop|Software Company,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/68d189cf0cc45584c3911ee9/198x149.png
656d82ea33ebc88ac919135e,ionCube Decoder & SourceGuardian Decoder | Decodez.Net,decodez.net,https://www.trustpilot.com/review/decodez.net,4.4,4.5,15,False,950 W Sierra Madre Ave,Azusa,91702,United States,https://decodez.net,info@decodez.net,+14803828545,Internet Service Provider,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/656d82ea33ebc88ac919135e/198x149.png
61a8e64b8ad0328c2531c7ff,Applicoders,applicoders.com,https://www.trustpilot.com/review/applicoders.com,4.4,4.5,15,False,"18 ERIE STREET, SELDEN, NY, UNITED STATES, 11784",NY,11784,United States,https://applicoders.com,info@applicoders.com,(888) 802-5518,Software Company,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/61a8e64b8ad0328c2531c7ff/198x149.png
6695f3f14f3dfbc3a06f3a36,Bananaservers,bananaservers.ca,https://www.trustpilot.com/review/bananaservers.ca,4.4,4.5,15,False,,,,United States,https://bananaservers.ca,,,Gaming service Provider|Web Hosting Company,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/6695f3f14f3dfbc3a06f3a36/198x149.png
679e2db0004076bb20b92aae,Velocityhost,velocityhost.tn,https://www.trustpilot.com/review/velocityhost.tn,4.4,4.5,15,False,,,,United States,http://velocityhost.tn,,,Computer Accessories Store|Software Company,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/679e2db0004076bb20b92aae/198x149.png
615adcc6366490001ddaf1c5,4-soft.com,www.4-soft.com,https://www.trustpilot.com/review/www.4-soft.com,4.4,4.5,15,False,,,,United States,http://www.4-soft.com,,,Software Vendor|Software Company,//s3-eu-west-1.amazonaws.com/tpd/screenshots/615adcc6366490001ddaf1c5/198x149.png
61bac431b678aa4a02e8a107,HeyForm,heyform.net,https://www.trustpilot.com/review/heyform.net,4.4,4.5,15,False,"30 N. Gould St. Ste R, Sheridan, WY 82801, USA.",Sheridan,82801,United States,https://heyform.net,support@heyform.net,(302) 513-3637,Software Company|Business Development Service,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/61bac431b678aa4a02e8a107/198x149.png
697d5742c5b7f0ff5cd38ae1,American Gun Trader,americanguntrader.com,https://www.trustpilot.com/review/americanguntrader.com,4.4,4.5,15,False,,,,United States,https://americanguntrader.com,,,Software Company,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/697d5742c5b7f0ff5cd38ae1/198x149.png
67d0935607f885f02f1d77fa,AK Consultant LLC,akconsultantllc.com,https://www.trustpilot.com/review/akconsultantllc.com,4.4,4.5,14,False,5900 BALCONES DR STE 15110,AUSTIN,78731 ,United States,https://akconsultantllc.com,support@akconsultantllc.com,+1 (346) 469-4040,Software Company,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/67d0935607f885f02f1d77fa/198x149.png
6994d25c45c20b813450daca,10Sphere Systems,10spheresystems.com,https://www.trustpilot.com/review/10spheresystems.com,4.4,4.5,14,False,418 Broadway Ste,Albany,12207,United States,https://10spheresystems.com,marketing@10spheresystems.com,(321) 448-4203,Software Company,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/6994d25c45c20b813450daca/198x149.png
573914ee0000ff00058ce8d8,ZoomShift,zoomshift.com,https://www.trustpilot.com/review/zoomshift.com,4.4,4.5,14,False,,,,United States,https://www.zoomshift.com,support@zoomshift.com,,Software Company,//s3-eu-west-1.amazonaws.com/tpd/screenshots/573914ee0000ff00058ce8d8/198x149.png
69c2c3f76590c9063091e73b,Lunatichost,lunatichost.com,https://www.trustpilot.com/review/lunatichost.com,4.4,4.5,14,False,,,,United States,https://lunatichost.com,,,Gaming service Provider|Email Service Provider|Web Hosting Company|Technical Service|DNS Provider,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/69c2c3f76590c9063091e73b/198x149.png
61d85159265c68b351b129db,Visionary Web Studios,visionarywebstudios.com,https://www.trustpilot.com/review/visionarywebstudios.com,4.4,4.5,14,False,"6607 Clara St Unit #401  Bell Gardens, ",California ,CA 90201,United States,http://visionarywebstudios.com,query@visionarywebstudios.com,+1 213-542-0166,Software Company,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/61d85159265c68b351b129db/198x149.png
679fb71cef54b8d32b3651e7,Stellar Learning,stellarlearning.app,https://www.trustpilot.com/review/stellarlearning.app,4.4,4.5,14,False,,Santa Clara,,United States,https://stellarlearning.app,support@stellarlearning.app,,Software Company|Distance Learning Center|Studying Center|Educational Institution|Learning Center,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/679fb71cef54b8d32b3651e7/198x149.png
67a6b152b14b80a1eb633229,AxoltHost,axolthost.com,https://www.trustpilot.com/review/axolthost.com,4.4,4.5,14,False,,,,United States,https://axolthost.com,soporte@axolthost.com,,Web Hosting Company,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/67a6b152b14b80a1eb633229/198x149.png
63dd80ecca6109a9f0b9bc0e,The Applogy,theapplogy.com,https://www.trustpilot.com/review/theapplogy.com,4.4,4.5,14,False,,,,United States,http://theapplogy.com,,,Software Company,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/63dd80ecca6109a9f0b9bc0e/198x149.png
679ea8257e9160b6a407e551,AlgoCustom,algocustom.com,https://www.trustpilot.com/review/algocustom.com,4.4,4.5,14,False,"1209 Mountain Road PL NE, STE N",Albuquerque,87110,United States,https://algocustom.com/,,+14752868665,Software Vendor,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/679ea8257e9160b6a407e551/198x149.png
64beaade11c8af68008b7466,Catipult,catipult.ai,https://www.trustpilot.com/review/catipult.ai,4.4,4.5,14,False,8063 Madison Avenue,Indianapolis,46227,United States,https://catipult.ai,catipultsupport@catipult.ai,(877) 383-0047,Software Company,//s3-eu-west-1.amazonaws.com/tpd/screenshots/64beaade11c8af68008b7466/198x149.png
5ed9a9bf8e3dd00001b76ea0,Konnect Hosting,www.konnecthosting.com,https://www.trustpilot.com/review/www.konnecthosting.com,4.4,4.5,13,False,,,,United States,https://konnecthosting.com,support@konnecthosting.com,(260) 226-3309,Gaming service Provider|Internet Shop|Drives and Storage Service|Web Hosting Company,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5ed9a9bf8e3dd00001b76ea0/198x149.png
